,0,1,2,3,4,5,6,7,8,9,10,11
270,270,For the Love of Spock,2016,,7.6,100%,1,0,0,0,Adam Nimoy,111.0
271,271,Goon,2012,18+,6.8,81%,1,0,0,0,Michael Dowse,92.0
272,272,Ace Ventura: Pet Detective,1994,13+,6.9,48%,1,0,0,0,Tom Shadyac,86.0
273,273,Inequality for All,2013,7+,8.0,90%,1,0,0,0,Jacob Kornbluth,89.0
274,274,Olympus Has Fallen,2013,18+,6.5,49%,1,0,0,0,Antoine Fuqua,119.0
275,275,Dave Chappelle: Sticks & Stones,2019,18+,8.5,35%,1,0,0,0,Stan Lathan,65.0
276,276,John Mulaney: Kid Gorgeous at Radio City,2018,18+,7.9,100%,1,0,0,0,Alex Timbers,65.0
277,277,La Bamba,1987,13+,6.9,90%,1,0,0,0,Luis Valdez,108.0
278,278,Public Enemies,2009,18+,7.0,68%,1,0,0,0,Michael Mann,140.0
279,279,Supersonic,2016,18+,7.9,84%,1,0,0,0,Mat Whitecross,122.0
280,280,The Edge of Democracy,2019,16+,7.1,97%,1,0,0,0,Petra Costa,121.0
281,281,The Polar Express,2004,all,6.6,56%,1,0,0,0,Robert Zemeckis,100.0
282,282,Under the Skin,2014,18+,6.3,85%,1,0,0,0,Jonathan Glazer,108.0
283,283,Crip Camp: A Disability Revolution,2020,18+,7.8,100%,1,0,0,0,"James Lebrecht,Nicole Newnham",106.0
284,284,Tell Me Who I Am,2019,,7.6,95%,1,0,0,0,Ed Perkins,85.0
285,285,Hey Arnold! The Jungle Movie,2017,7+,7.6,100%,1,1,0,0,"Raymie Muzquiz,Stu Livingston",81.0
286,286,Zack and Miri Make a Porno,2008,18+,6.5,65%,1,0,0,0,Kevin Smith,101.0
287,287,The Score,2001,18+,6.8,73%,1,0,1,0,Frank Oz,124.0
